Month,DrugCode,ForecastDemand,CurrentStock,Surplus,ShelfLifeDays,LeadTimeDays,UnitCost,WastageRate,Season,RiskLabel
2039-08,M01AB,861.22,1046.82,185.6,1088,72,150.05,0.04,Summer,Surplus
2039-08,M01AE,127.94,188.85,60.91,475,21,12.56,0.13,Summer,Surplus
2039-08,N02BA,303.78,299.33,-4.45,846,37,123.4,0.04,Summer,Balanced
2039-08,N02BE,881.86,1027.48,145.62,783,45,190.66,0.18,Summer,Balanced
2039-08,N05B,353.4,346.05,-7.34,648,70,163.26,0.14,Summer,Balanced
2039-08,N05C,507.95,493.27,-14.67,118,76,25.36,0.26,Summer,Balanced
2039-08,R03,1349.34,1952.1,602.76,574,67,43.82,0.11,Summer,Surplus
2039-08,R06,519.38,351.18,-168.2,103,33,95.59,0.26,Summer,Shortage
2039-09,M01AB,77.2,88.31,11.11,645,74,152.02,0.27,Autumn,Balanced
2039-09,M01AE,1101.68,1572.99,471.31,1044,40,100.89,0,Autumn,Surplus
2039-09,N02BA,40.23,29.77,-10.45,110,16,35.82,0.01,Autumn,Shortage
2039-09,N02BE,1366.68,694.58,-672.1,379,22,182.49,0.27,Autumn,Shortage
2039-09,N05B,991.23,1161.96,170.72,842,33,175.63,0.27,Autumn,Balanced
2039-09,N05C,999.09,844.02,-155.07,196,75,58.66,0.17,Autumn,Balanced
2039-09,R03,176.6,251.12,74.52,197,71,45.37,0.17,Autumn,Surplus
2039-09,R06,1153.22,1290.85,137.64,289,41,5.58,0.19,Autumn,Balanced
2039-10,M01AB,1342.33,1858.96,516.63,268,11,93.42,0.15,Autumn,Surplus
2039-10,M01AE,231.27,194.5,-36.77,727,60,105.59,0.1,Autumn,Balanced
2039-10,N02BA,409.49,220.2,-189.29,910,56,46.38,0.04,Autumn,Shortage
2039-10,N02BE,991.13,1170.73,179.6,358,26,100.96,0.27,Autumn,Balanced
2039-10,N05B,1406.42,1838.72,432.29,399,12,61.09,0.29,Autumn,Surplus
2039-10,N05C,432.98,304.24,-128.74,884,13,11.84,0.29,Autumn,Shortage
2039-10,R03,895,945.97,50.97,1064,30,99.66,0.01,Autumn,Balanced
2039-10,R06,930.1,1131.16,201.06,363,26,151.58,0.07,Autumn,Surplus
2039-11,M01AB,355.28,234.99,-120.29,213,79,195.73,0.29,Autumn,Shortage
2039-11,M01AE,641.9,491.38,-150.53,586,55,54.12,0.16,Autumn,Shortage
2039-11,N02BA,922.08,911.74,-10.35,496,63,42.65,0.14,Autumn,Balanced
2039-11,N02BE,531.42,553.53,22.1,764,73,126.85,0.14,Autumn,Balanced
2039-11,N05B,847.4,665.08,-182.31,104,84,50.89,0.2,Autumn,Shortage
2039-11,N05C,1128.1,1597.31,469.21,366,46,2.6,0.3,Autumn,Surplus
2039-11,R03,1034.04,1182.45,148.41,452,19,29.53,0.25,Autumn,Balanced
2039-11,R06,52.88,60.6,7.72,921,77,40.55,0.03,Autumn,Balanced
2039-12,M01AB,676.99,421.97,-255.02,1093,10,125.23,0.25,Winter,Shortage
2039-12,M01AE,1027.61,580.81,-446.81,608,83,94.13,0.28,Winter,Shortage
2039-12,N02BA,614.46,691.22,76.76,679,38,156.89,0.16,Winter,Balanced
2039-12,N02BE,1291.19,1150.94,-140.25,619,45,48.43,0.08,Winter,Balanced
2039-12,N05B,108.09,140.04,31.95,558,22,46.21,0.07,Winter,Surplus
2039-12,N05C,1355.06,1807.53,452.48,909,88,95.13,0.12,Winter,Surplus
2039-12,R03,1375.75,860.69,-515.06,141,85,69.24,0.15,Winter,Shortage
2039-12,R06,702.72,715.99,13.27,844,79,102.87,0.07,Winter,Balanced
2040-01,M01AB,300.97,170,-130.97,779,77,85.77,0.19,Winter,Shortage
2040-01,M01AE,1099.56,1296.73,197.17,128,80,77.89,0.11,Winter,Balanced
2040-01,N02BA,970.87,965.82,-5.05,908,53,175,0.05,Winter,Balanced
2040-01,N02BE,230.26,260.29,30.03,457,71,4.2,0.27,Winter,Balanced
2040-01,N05B,363.54,519.61,156.06,270,33,40.69,0.07,Winter,Surplus
2040-01,N05C,796.26,535.17,-261.09,461,57,64.63,0.05,Winter,Shortage
2040-01,R03,331.62,427.31,95.69,320,58,195.21,0.1,Winter,Surplus
2040-01,R06,204.42,218.81,14.39,166,68,156.92,0.19,Winter,Balanced
2040-02,M01AB,493.13,513.79,20.65,715,85,135.95,0.22,Winter,Balanced
2040-02,M01AE,1448.6,1101.51,-347.09,943,35,94.86,0.2,Winter,Shortage
2040-02,N02BA,922.63,844.88,-77.75,365,58,76.87,0.18,Winter,Balanced
2040-02,N02BE,982.07,934.68,-47.39,533,51,17.23,0.1,Winter,Balanced
2040-02,N05B,646.04,333.95,-312.09,480,50,55.11,0.15,Winter,Shortage
2040-02,N05C,524.52,643.16,118.64,1010,37,26.39,0.23,Winter,Surplus
2040-02,R03,175.87,235.49,59.63,923,30,8.58,0.12,Winter,Surplus
2040-02,R06,1404.77,718.91,-685.86,401,36,100.53,0.26,Winter,Shortage
2040-03,M01AB,153.48,181.34,27.86,928,22,133.98,0.28,Spring,Balanced
2040-03,M01AE,1239.94,672.01,-567.93,792,18,90.54,0.12,Spring,Shortage
2040-03,N02BA,665.53,984.49,318.96,734,33,8.72,0.18,Spring,Surplus
2040-03,N02BE,101.39,111.91,10.52,591,64,75.26,0.28,Spring,Balanced
2040-03,N05B,1248.53,760.35,-488.17,306,78,85.86,0.03,Spring,Shortage
2040-03,N05C,940.07,605.11,-334.95,356,37,1.94,0.09,Spring,Shortage
2040-03,R03,1025.47,1009.1,-16.37,700,42,109.06,0.05,Spring,Balanced
2040-03,R06,398.95,494.09,95.14,740,30,56.21,0.11,Spring,Surplus
2040-04,M01AB,144.12,174.88,30.76,386,88,9.79,0,Spring,Surplus
2040-04,M01AE,978.62,897.77,-80.85,683,15,182.58,0.06,Spring,Balanced
2040-04,N02BA,602.37,867.6,265.23,881,78,45.09,0.21,Spring,Surplus
2040-04,N02BE,310.49,326.9,16.41,138,84,191.15,0.01,Spring,Balanced
2040-04,N05B,323.6,240.21,-83.39,435,71,46.93,0.15,Spring,Shortage
2040-04,N05C,1312.52,1590.86,278.34,979,19,18.26,0.21,Spring,Surplus
2040-04,R03,274.63,353.27,78.64,139,20,83.7,0.11,Spring,Surplus
2040-04,R06,1292.46,809.78,-482.68,695,47,28.84,0.21,Spring,Shortage
2040-05,M01AB,1360.46,1271.5,-88.96,433,84,185.52,0.16,Spring,Balanced
2040-05,M01AE,746.77,805.26,58.49,144,84,164.31,0.13,Spring,Balanced
2040-05,N02BA,136.35,175.37,39.02,883,46,20.52,0.19,Spring,Surplus
2040-05,N02BE,1323.79,1837.1,513.31,832,41,173.61,0,Spring,Surplus
2040-05,N05B,588.95,776.56,187.61,551,44,161.71,0.04,Spring,Surplus
2040-05,N05C,1456.78,1536.81,80.02,984,21,26.68,0.18,Spring,Balanced
2040-05,R03,960.51,531.19,-429.32,989,32,159.19,0.01,Spring,Shortage
2040-05,R06,1286.98,1490.53,203.55,303,49,178.74,0.06,Spring,Balanced
2040-06,M01AB,221.77,327.24,105.47,789,50,178.7,0.27,Summer,Surplus
2040-06,M01AE,826.28,947.25,120.97,673,80,66.94,0.12,Summer,Balanced
2040-06,N02BA,652.29,734.6,82.31,593,44,56.1,0.05,Summer,Balanced
2040-06,N02BE,317.63,467.86,150.23,440,88,54.22,0.18,Summer,Surplus
2040-06,N05B,926.96,606.21,-320.75,264,26,190.09,0.02,Summer,Shortage
2040-06,N05C,464.03,321.83,-142.21,646,8,76.87,0.05,Summer,Shortage
2040-06,R03,974.85,1010.23,35.39,448,44,96.21,0.22,Summer,Balanced
2040-06,R06,331.75,263.05,-68.7,822,65,167.81,0.03,Summer,Shortage
2040-07,M01AB,1261.46,823.42,-438.04,774,86,128.53,0.14,Summer,Shortage
2040-07,M01AE,1364.6,1177.91,-186.69,1009,65,100.4,0.14,Summer,Balanced
2040-07,N02BA,536.31,640.21,103.91,319,65,170.67,0.29,Summer,Balanced
2040-07,N02BE,421.98,513.17,91.19,1012,52,95.46,0.3,Summer,Surplus
2040-07,N05B,1101.49,1599.9,498.41,198,45,180.63,0.24,Summer,Surplus
2040-07,N05C,704.96,529.98,-174.98,502,47,34.06,0.13,Summer,Shortage
2040-07,R03,707.63,368.32,-339.31,929,45,104.28,0.21,Summer,Shortage
2040-07,R06,1414.95,960.92,-454.03,953,77,10.89,0.13,Summer,Shortage
2040-08,M01AB,946.03,1268.2,322.17,274,89,42.07,0.14,Summer,Surplus
2040-08,M01AE,1368.21,1131.15,-237.05,876,33,191.73,0.22,Summer,Balanced
2040-08,N02BA,1129.18,849.52,-279.66,772,75,10.36,0.25,Summer,Shortage
2040-08,N02BE,44.64,64.15,19.51,643,19,64.71,0.07,Summer,Surplus
2040-08,N05B,43.24,31.8,-11.44,446,9,122.63,0.05,Summer,Shortage
2040-08,N05C,807.09,879.82,72.73,577,29,7.5,0.01,Summer,Balanced
2040-08,R03,68.73,85.17,16.44,496,66,153.43,0.22,Summer,Surplus
2040-08,R06,1326.12,1511.19,185.08,152,62,51,0.24,Summer,Balanced
2040-09,M01AB,275.68,330.4,54.72,936,45,66.36,0.1,Autumn,Balanced
2040-09,M01AE,849.97,1157.05,307.08,774,32,188.28,0.18,Autumn,Surplus
2040-09,N02BA,1488.43,877.6,-610.83,174,70,165.42,0.26,Autumn,Shortage
2040-09,N02BE,684.82,831.43,146.6,119,44,149.81,0.23,Autumn,Surplus
2040-09,N05B,1431.07,793.01,-638.07,201,66,67.49,0,Autumn,Shortage
2040-09,N05C,1440.57,1573.28,132.71,405,44,165.15,0.02,Autumn,Balanced
2040-09,R03,281.16,228.06,-53.11,403,9,131.93,0.19,Autumn,Balanced
2040-09,R06,757.05,538.46,-218.59,912,25,115.36,0.18,Autumn,Shortage
2040-10,M01AB,1132.48,1143.68,11.2,116,52,171.73,0.09,Autumn,Balanced
2040-10,M01AE,1457.81,900.72,-557.09,828,64,188.22,0.16,Autumn,Shortage
2040-10,N02BA,1495.92,1533.05,37.12,792,85,78.67,0.09,Autumn,Balanced
2040-10,N02BE,399.77,337.18,-62.6,340,44,38.8,0.07,Autumn,Balanced
2040-10,N05B,429.17,407.39,-21.78,821,52,171.3,0.09,Autumn,Balanced
2040-10,N05C,300.08,263.73,-36.36,609,79,2.47,0.2,Autumn,Balanced
2040-10,R03,731.43,483.51,-247.92,974,44,45.38,0.26,Autumn,Shortage
2040-10,R06,738.35,784.94,46.59,446,41,128.1,0.15,Autumn,Balanced
2040-11,M01AB,56.27,46.97,-9.3,375,8,11.81,0.17,Autumn,Balanced
2040-11,M01AE,339.63,492.07,152.44,794,83,65.38,0.28,Autumn,Surplus
2040-11,N02BA,643.5,941.35,297.85,911,53,61.62,0.2,Autumn,Surplus
2040-11,N02BE,1339.56,1013.25,-326.31,994,43,78.22,0.15,Autumn,Shortage
2040-11,N05B,1395.74,1918.16,522.42,921,24,34.97,0.11,Autumn,Surplus
2040-11,N05C,457.39,509.89,52.5,297,21,79.68,0.09,Autumn,Balanced
2040-11,R03,1080.09,600.08,-480.02,613,88,116.03,0.19,Autumn,Shortage
2040-11,R06,625.58,503.2,-122.38,347,60,151.14,0.23,Autumn,Balanced
2040-12,M01AB,420.35,450.56,30.21,310,7,95.3,0.28,Winter,Balanced
2040-12,M01AE,345.25,198.23,-147.02,642,82,169.61,0.3,Winter,Shortage
2040-12,N02BA,1028.71,1477.93,449.22,724,80,168.96,0.17,Winter,Surplus
2040-12,N02BE,592.08,849.37,257.29,909,85,107.99,0.13,Winter,Surplus
2040-12,N05B,860.28,834.91,-25.37,611,23,176.47,0.13,Winter,Balanced
2040-12,N05C,895.75,572.55,-323.2,777,80,49.44,0.21,Winter,Shortage
2040-12,R03,175.82,247.7,71.89,116,87,36.71,0,Winter,Surplus
2040-12,R06,1164.55,1601.3,436.75,173,50,38.05,0.09,Winter,Surplus
2041-01,M01AB,729.61,1061.11,331.5,960,87,21.25,0.12,Winter,Surplus
2041-01,M01AE,362.37,488.01,125.64,817,66,145.22,0.02,Winter,Surplus
2041-01,N02BA,1433.99,993.78,-440.21,704,62,193.59,0.14,Winter,Shortage
2041-01,N02BE,1099.27,957.15,-142.12,563,42,88.89,0.05,Winter,Balanced
2041-01,N05B,1473.61,878.63,-594.97,158,25,125.48,0.16,Winter,Shortage
2041-01,N05C,1003.41,618.28,-385.13,520,56,179.63,0.07,Winter,Shortage
2041-01,R03,549.11,796.31,247.2,989,85,48.84,0.2,Winter,Surplus
2041-01,R06,369.7,373.03,3.33,163,16,138.9,0.12,Winter,Balanced
2041-02,M01AB,577.53,551.97,-25.56,728,39,126.98,0.11,Winter,Balanced
2041-02,M01AE,1282.98,1612.13,329.15,900,63,42.38,0.23,Winter,Surplus
2041-02,N02BA,745.02,539.95,-205.07,766,19,33.5,0.23,Winter,Shortage
2041-02,N02BE,366.61,376.38,9.77,822,89,4.18,0.25,Winter,Balanced
2041-02,N05B,286.81,291.25,4.44,857,48,121.44,0.17,Winter,Balanced
2041-02,N05C,987.46,645.88,-341.59,887,32,36.94,0.23,Winter,Shortage
2041-02,R03,528.46,639.38,110.92,961,59,195.38,0.22,Winter,Surplus
2041-02,R06,400.73,304.77,-95.97,170,71,23.96,0.28,Winter,Shortage
2041-03,M01AB,360.47,540.58,180.11,329,11,87.02,0.06,Spring,Surplus
2041-03,M01AE,344.48,174.24,-170.24,232,67,149.91,0.24,Spring,Shortage
2041-03,N02BA,327.63,478.02,150.4,153,35,183.44,0.21,Spring,Surplus
2041-03,N02BE,1091.98,638.85,-453.12,775,79,2.26,0.21,Spring,Shortage
2041-03,N05B,536.32,690.06,153.74,662,70,163.96,0.04,Spring,Surplus
2041-03,N05C,284.86,239.53,-45.33,407,60,70.07,0.23,Spring,Balanced
2041-03,R03,172.52,146.85,-25.67,159,38,13.83,0.28,Spring,Balanced
2041-03,R06,1479.89,871.01,-608.87,613,86,155.39,0.18,Spring,Shortage
2041-04,M01AB,977.22,1228.86,251.64,892,41,166.73,0.21,Spring,Surplus
2041-04,M01AE,878.69,1221.15,342.46,838,78,144.54,0.2,Spring,Surplus
2041-04,N02BA,228.04,207.06,-20.98,621,15,139.64,0.15,Spring,Balanced
2041-04,N02BE,67.68,96.43,28.75,642,44,105.09,0.07,Spring,Surplus
2041-04,N05B,208.79,180.26,-28.52,974,52,159.43,0.01,Spring,Balanced
2041-04,N05C,863.41,775.52,-87.89,616,58,8.17,0.12,Spring,Balanced
2041-04,R03,1204.64,1231.98,27.34,798,26,26.9,0.2,Spring,Balanced
2041-04,R06,1022.32,1512.11,489.8,376,56,98.9,0.26,Spring,Surplus
2041-05,M01AB,183.58,174.27,-9.31,1014,81,21.38,0.23,Spring,Balanced
2041-05,M01AE,780.86,825.19,44.33,367,40,92.34,0.03,Spring,Balanced
2041-05,N02BA,1019.19,950.34,-68.85,600,88,8.22,0.23,Spring,Balanced
2041-05,N02BE,801.9,696.55,-105.35,147,24,124.62,0.18,Spring,Balanced
2041-05,N05B,442.9,624.58,181.69,942,9,90.22,0.16,Spring,Surplus
2041-05,N05C,177.34,253.98,76.64,588,24,16.62,0.12,Spring,Surplus
2041-05,R03,912.3,924.75,12.46,261,57,11.57,0.09,Spring,Balanced
2041-05,R06,1234.27,715.74,-518.52,278,36,138.29,0.25,Spring,Shortage
2041-06,M01AB,737.86,761.03,23.16,450,80,43.58,0.04,Summer,Balanced
2041-06,M01AE,489.24,496.27,7.04,258,48,158.08,0.2,Summer,Balanced
2041-06,N02BA,924.87,843.28,-81.59,709,67,46.39,0,Summer,Balanced
2041-06,N02BE,987.44,693.64,-293.8,600,88,124.18,0.16,Summer,Shortage
2041-06,N05B,118.52,68.92,-49.6,1029,20,93.29,0.29,Summer,Shortage
2041-06,N05C,1027.44,524.07,-503.37,422,26,43.34,0.25,Summer,Shortage
2041-06,R03,647.83,697.76,49.93,460,67,6.89,0.09,Summer,Balanced
2041-06,R06,889.39,818.99,-70.4,182,13,11.69,0.18,Summer,Balanced
2041-07,M01AB,1291.71,1266.84,-24.88,646,48,48.94,0.1,Summer,Balanced
2041-07,M01AE,1450.01,2047.09,597.08,731,73,165.24,0.11,Summer,Surplus
2041-07,N02BA,1361.64,2017.52,655.88,632,68,154.42,0.07,Summer,Surplus
2041-07,N02BE,148.84,204.65,55.81,949,7,81.01,0.21,Summer,Surplus
2041-07,N05B,848.89,1148.51,299.62,619,83,104.97,0.15,Summer,Surplus
2041-07,N05C,550.24,765.64,215.39,569,38,30.33,0.17,Summer,Surplus
2041-07,R03,996.52,692.2,-304.32,848,87,189.34,0.07,Summer,Shortage
2041-07,R06,1012.49,1255.64,243.15,851,58,63.73,0.21,Summer,Surplus
2041-08,M01AB,401.63,505.56,103.93,878,70,60.39,0.12,Summer,Surplus
2041-08,M01AE,1044.14,1468.16,424.02,888,33,114.49,0.08,Summer,Surplus
2041-08,N02BA,1208.02,688.86,-519.16,97,15,35.4,0.18,Summer,Shortage
2041-08,N02BE,1258.47,1579.48,321.01,460,21,103.81,0.27,Summer,Surplus
2041-08,N05B,894.51,1267.99,373.48,426,25,63.3,0.02,Summer,Surplus
2041-08,N05C,1424.52,1626.08,201.56,668,68,135.37,0.11,Summer,Balanced
2041-08,R03,783.65,921.38,137.72,267,85,93.53,0.26,Summer,Balanced
2041-08,R06,797.08,552.76,-244.32,601,16,6.7,0.27,Summer,Shortage
2041-09,M01AB,104.26,121.56,17.29,202,73,92.34,0.17,Autumn,Balanced
2041-09,M01AE,249.6,241.9,-7.7,287,13,3.59,0.08,Autumn,Balanced
2041-09,N02BA,33.61,30.78,-2.83,773,18,159.85,0.28,Autumn,Balanced
2041-09,N02BE,924.5,697.65,-226.85,557,44,115.1,0.21,Autumn,Shortage
2041-09,N05B,1388.75,1683.71,294.96,763,45,142.75,0.01,Autumn,Surplus
2041-09,N05C,598.03,542.01,-56.02,353,24,150.01,0.16,Autumn,Balanced
2041-09,R03,1302.79,823.55,-479.24,931,42,84.75,0.08,Autumn,Shortage
2041-09,R06,577.25,351.06,-226.2,672,87,54.76,0.22,Autumn,Shortage
2041-10,M01AB,101.37,116.7,15.33,587,31,16.83,0.09,Autumn,Balanced
2041-10,M01AE,359.98,378.71,18.73,366,74,193.22,0.29,Autumn,Balanced
2041-10,N02BA,682.26,883.59,201.33,379,42,109.79,0.22,Autumn,Surplus
2041-10,N02BE,348.91,195.8,-153.11,508,19,88.65,0.15,Autumn,Shortage
2041-10,N05B,589.9,554.49,-35.41,462,9,112.22,0.14,Autumn,Balanced
2041-10,N05C,980.61,1424.63,444.02,962,82,8.48,0.1,Autumn,Surplus
2041-10,R03,721.7,587.84,-133.86,589,14,2.7,0.02,Autumn,Balanced
2041-10,R06,1489.51,851.92,-637.59,497,12,70.93,0.29,Autumn,Shortage
2041-11,M01AB,498.45,453.53,-44.92,1060,9,5.31,0.27,Autumn,Balanced
2041-11,M01AE,793.58,767.24,-26.34,378,73,87.01,0.17,Autumn,Balanced
2041-11,N02BA,1318.61,1883.26,564.65,953,22,150.88,0.13,Autumn,Surplus
2041-11,N02BE,1126.74,794.13,-332.61,396,27,127.03,0.01,Autumn,Shortage
2041-11,N05B,1092.02,1458.43,366.41,538,82,89.86,0.26,Autumn,Surplus
2041-11,N05C,1170.21,922.3,-247.91,348,48,135.94,0.17,Autumn,Shortage
2041-11,R03,268.48,217.45,-51.03,568,62,73.23,0.24,Autumn,Balanced
2041-11,R06,208.68,128.63,-80.05,119,84,4.53,0.2,Autumn,Shortage
2041-12,M01AB,719.84,609.54,-110.31,111,37,170.93,0.01,Winter,Balanced
2041-12,M01AE,925.97,803.59,-122.38,715,25,166.49,0.09,Winter,Balanced
2041-12,N02BA,1416.28,962.55,-453.73,390,74,134.58,0.08,Winter,Shortage
2041-12,N02BE,507.38,677.25,169.87,953,80,66.15,0.16,Winter,Surplus
2041-12,N05B,120.67,85.52,-35.15,201,85,17.65,0.25,Winter,Shortage
2041-12,N05C,1085.47,1567.02,481.55,99,48,111.13,0.18,Winter,Surplus
2041-12,R03,1466.15,1674.53,208.38,328,84,144.9,0.27,Winter,Balanced
2041-12,R06,1199.5,1300.06,100.56,97,30,198.04,0.03,Winter,Balanced
2042-01,M01AB,1010.85,791.9,-218.95,802,68,31.11,0.06,Winter,Shortage
2042-01,M01AE,943.8,592.92,-350.87,287,53,167.13,0.1,Winter,Shortage
2042-01,N02BA,747.45,1077.18,329.73,429,34,78.23,0.18,Winter,Surplus
2042-01,N02BE,1140.35,1598.37,458.02,120,76,155.44,0.07,Winter,Surplus
2042-01,N05B,66.47,58.74,-7.73,1038,18,142.22,0.2,Winter,Balanced
2042-01,N05C,94.64,126.49,31.85,1012,23,10.97,0.13,Winter,Surplus
2042-01,R03,1399.78,1100.12,-299.67,278,56,20.84,0.15,Winter,Shortage
2042-01,R06,1053.92,812.73,-241.19,531,51,168.47,0,Winter,Shortage
2042-02,M01AB,965.61,863.15,-102.47,692,55,131.69,0.25,Winter,Balanced
2042-02,M01AE,850.84,451.87,-398.96,958,17,108.99,0.2,Winter,Shortage
2042-02,N02BA,58.4,58.52,0.12,738,34,69,0.2,Winter,Balanced
2042-02,N02BE,365.42,298.69,-66.74,718,27,69.94,0.1,Winter,Balanced
2042-02,N05B,905.65,1332.19,426.54,322,87,180.4,0.1,Winter,Surplus
2042-02,N05C,1430.1,750.63,-679.48,1017,14,55.29,0.08,Winter,Shortage
2042-02,R03,474.85,528.19,53.33,1040,36,145.48,0.27,Winter,Balanced
2042-02,R06,1021.07,719.31,-301.76,527,54,53.27,0.04,Winter,Shortage
2042-03,M01AB,162.25,172.54,10.28,457,33,60.36,0.08,Spring,Balanced
2042-03,M01AE,918.23,1209.08,290.85,1047,57,139,0.27,Spring,Surplus
2042-03,N02BA,961.59,694.54,-267.04,659,45,123.22,0.01,Spring,Shortage
2042-03,N02BE,930.7,675.3,-255.4,654,72,110.99,0.22,Spring,Shortage
2042-03,N05B,92.23,47.15,-45.08,1090,15,26.8,0.2,Spring,Shortage
2042-03,N05C,344.66,321.51,-23.14,121,8,145.05,0.19,Spring,Balanced
2042-03,R03,445.08,354.1,-90.97,650,14,197.54,0.14,Spring,Shortage
2042-03,R06,1209.6,1495.9,286.3,958,22,12.18,0.04,Spring,Surplus
2042-04,M01AB,1262.29,1554.15,291.86,397,21,26.56,0.19,Spring,Surplus
2042-04,M01AE,1165.06,1585.19,420.12,120,67,137.05,0.01,Spring,Surplus
2042-04,N02BA,1069.1,1214.1,144.99,148,9,153.34,0.02,Spring,Balanced
2042-04,N02BE,1244.81,948.45,-296.35,201,35,184.78,0.1,Spring,Shortage
2042-04,N05B,769.25,740.88,-28.37,1019,65,118.27,0.22,Spring,Balanced
2042-04,N05C,1377.81,1861.14,483.34,421,28,143.94,0.24,Spring,Surplus
2042-04,R03,755.43,464.91,-290.52,869,36,168.57,0.18,Spring,Shortage
2042-04,R06,1094.95,750.34,-344.62,861,70,81.11,0.2,Spring,Shortage
2042-05,M01AB,57.74,36.22,-21.52,564,37,193.61,0.1,Spring,Shortage
2042-05,M01AE,84.66,72.88,-11.78,733,28,150.62,0.28,Spring,Balanced
2042-05,N02BA,158.55,167.73,9.18,538,32,44.19,0.17,Spring,Balanced
2042-05,N02BE,125.75,117.48,-8.27,821,18,54.9,0.06,Spring,Balanced
2042-05,N05B,1327.97,1604.21,276.23,171,50,77,0.09,Spring,Surplus
2042-05,N05C,589.46,305.67,-283.8,147,59,70.28,0.09,Spring,Shortage
2042-05,R03,909.27,851.3,-57.97,376,72,2.69,0.05,Spring,Balanced
2042-05,R06,989.21,1100.08,110.87,239,29,51.15,0.23,Spring,Balanced
2042-06,M01AB,1041.34,856.83,-184.51,198,46,29.88,0.14,Summer,Balanced
2042-06,M01AE,1325.36,1220.91,-104.45,1085,21,118.26,0.06,Summer,Balanced
2042-06,N02BA,884.23,889.52,5.29,1069,16,24.37,0.13,Summer,Balanced
2042-06,N02BE,136.96,82.01,-54.95,490,30,136.77,0.17,Summer,Shortage
2042-06,N05B,903.99,714.93,-189.06,348,85,152.63,0.08,Summer,Shortage
2042-06,N05C,686.01,819.63,133.63,886,46,20.49,0.2,Summer,Balanced
2042-06,R03,41.41,40.38,-1.02,917,47,195.89,0.14,Summer,Balanced
2042-06,R06,1231.72,1241.31,9.59,936,69,186.12,0.27,Summer,Balanced
2042-07,M01AB,1185.13,943.66,-241.46,478,40,191.98,0.19,Summer,Shortage
2042-07,M01AE,844.66,1018.12,173.46,288,73,78.95,0.25,Summer,Surplus
2042-07,N02BA,422.92,328.84,-94.08,482,20,20.59,0.13,Summer,Shortage
2042-07,N02BE,481.51,676.56,195.05,824,45,16.7,0.19,Summer,Surplus
2042-07,N05B,524.46,614.71,90.25,106,83,137.43,0.06,Summer,Balanced
2042-07,N05C,1290.65,720.95,-569.71,1052,47,86.9,0.21,Summer,Shortage
2042-07,R03,298.51,331.31,32.8,672,34,63.24,0.25,Summer,Balanced
2042-07,R06,917.02,815.35,-101.68,839,81,108.67,0.27,Summer,Balanced
2042-08,M01AB,1023.13,767.02,-256.11,311,51,188.68,0.22,Summer,Shortage
2042-08,M01AE,1043.53,1532.06,488.54,622,49,109.43,0.16,Summer,Surplus
2042-08,N02BA,108.41,97.42,-10.99,679,28,199.87,0.09,Summer,Balanced
2042-08,N02BE,1330.21,1564.64,234.43,125,53,108.94,0.25,Summer,Balanced
2042-08,N05B,1328.55,877.37,-451.18,1090,45,124.43,0,Summer,Shortage
2042-08,N05C,1398.76,1204.97,-193.8,1014,73,75.44,0.04,Summer,Balanced
2042-08,R03,1072.71,1453.05,380.34,317,51,101.69,0.24,Summer,Surplus
2042-08,R06,1077.44,935.11,-142.33,535,49,167.75,0.17,Summer,Balanced
2042-09,M01AB,1044.25,1536.52,492.26,621,76,180.29,0.04,Autumn,Surplus
2042-09,M01AE,607.65,821.2,213.55,861,45,119.02,0.21,Autumn,Surplus
2042-09,N02BA,1254.16,779.47,-474.68,1059,64,96.51,0.14,Autumn,Shortage
2042-09,N02BE,653.13,659.15,6.02,428,74,109.87,0.29,Autumn,Balanced
2042-09,N05B,295.03,361.15,66.13,646,20,152.33,0.16,Autumn,Surplus
2042-09,N05C,357.44,299.41,-58.03,941,78,63.72,0.1,Autumn,Balanced
2042-09,R03,525.97,327.59,-198.37,952,12,161.77,0.08,Autumn,Shortage
2042-09,R06,35.78,35.61,-0.16,872,53,151,0.08,Autumn,Balanced
2042-10,M01AB,682.16,400.45,-281.71,128,9,180.91,0.04,Autumn,Shortage
2042-10,M01AE,1423.47,1525.79,102.32,463,20,99.36,0.15,Autumn,Balanced
2042-10,N02BA,64.23,54.95,-9.28,158,41,102.26,0.07,Autumn,Balanced
2042-10,N02BE,522.61,712.35,189.74,180,30,105.91,0.29,Autumn,Surplus
2042-10,N05B,501.7,491.43,-10.26,670,70,159.5,0.15,Autumn,Balanced
2042-10,N05C,222.18,158.87,-63.31,784,59,77.32,0.25,Autumn,Shortage
2042-10,R03,1426.43,1862.4,435.97,358,33,127.36,0.28,Autumn,Surplus
2042-10,R06,218.9,128.66,-90.25,956,12,171.17,0.25,Autumn,Shortage
2042-11,M01AB,1204.48,1038.54,-165.94,175,45,64.61,0.01,Autumn,Balanced
2042-11,M01AE,1379.17,882.18,-496.99,129,39,55.17,0.02,Autumn,Shortage
2042-11,N02BA,103.39,63.64,-39.75,1062,16,152.23,0.15,Autumn,Shortage
2042-11,N02BE,534.05,490.46,-43.6,107,14,182.19,0.21,Autumn,Balanced
2042-11,N05B,1330.48,1090.53,-239.96,470,82,139.03,0.23,Autumn,Balanced
2042-11,N05C,1258.9,783.93,-474.97,993,46,87.28,0.22,Autumn,Shortage
2042-11,R03,426.26,255.83,-170.43,960,80,80.89,0,Autumn,Shortage
